"","ISO.code","country","RefDate","mstatus","agegroup","G1.1_Using_Limit","G1.2_Using_Space","G2.1_Unmet_Limit","G2.2_Unmet_Space","G2.3_No_Unmet","G4.1_Unmet_Limit","G4.2_Unmet_Space","G4.3_No_Unmet","Missing","G5_total","G7.1_cp_limiting","G7.2_cp_space","G8.1_unmet_limit","G8.2_unmet_space","G8.3_unmet_total","G8.4_LUP","G7.3_cp_total","G7.4_cp_limiting_proportion","X","Major.area_d"
"157",586,"Pakistan",2013.01917808219,"Married/In-union","[Total]",3384.733083,1196.0739,174.153029,272.585595,1899.229757,1282.966312,868.60818,1735.811749,8.980386,12936.75043,0.26163704,0.092455513,0.112634108,0.088213325,0.200847433,0.560794361758161,0.354092553,0.738894500274904,155,"Asia"
"158",600,"Paraguay",1990.49315068493,"Married/In-union","[Total]",884.559754,845.085737,49.197126,149.980793,498.179917,206.141009,217.245867,242.525871,0,3573.837299,0.2475098,0.236464524,0.071446491,0.102754163,0.174200654,0.410139051487143,0.483974324,0.51141101444051,159,"Latin America and the Caribbean"
"159",604,"Peru",1991.97260273973,"Married/In-union","[Total]",3942.798705,1212.174246,754.48608,383.629537,638.31597,594.792509,157.706746,182.108294,0,8740.61161,0.451089567,0.138683001,0.154368899,0.061933456,0.216302355,0.713671836813797,0.589772568,0.764853422277179,160,"Latin America and the Caribbean"
"160",604,"Peru",1996.76229508197,"Married/In-union","[Total]",7766.528616,3078.367095,1036.489318,640.259466,1101.990558,1025.925177,283.670477,395.830995,0,16885.27189,0.459958754,0.18231078,0.122142806,0.054718097,0.176860903,0.690615076187867,0.642269534,0.716145994245463,160,"Latin America and the Caribbean"
"161",604,"Peru",2000.72131147541,"Married/In-union","[Total]",7585.043616,3178.951868,652.113617,509.537795,806.362706,823.856944,263.49372,470.50664,0,15627.93016,0.485351773,0.203414773,0.094444405,0.049464741,0.143909146,0.656277989447592,0.688766546,0.704668041470179,160,"Latin America and the Caribbean"
"162",604,"Peru",2005.37260273973,"Married/In-union","[Total]",4483.510466,2144.036507,303.39638,278.235161,426.596167,412.289568,148.19788,277.664964,0,9285.788342,0.482835738,0.230894398,0.077073257,0.045923192,0.122996449,0.62662993628377,0.713730136,0.676496218453077,160,"Latin America and the Caribbean"
"163",604,"Peru",2007.95890410959,"Married/In-union","[Total]",6260.212683,3112.329011,370.224508,472.812492,528.116489,570.309003,214.809501,401.414047,0,12938.97785,0.483825906,0.240539017,0.072689939,0.053143455,0.125833394,0.577668110899083,0.724364923,0.667931163751285,160,"Latin America and the Caribbean"
"164",604,"Peru",2009.51506849315,"Married/In-union","[Total]",6813.251725,3308.245568,364.52396,430.474635,640.101665,523.793762,216.483027,482.224016,0,13827.83197,0.492720171,0.239245427,0.064241287,0.04678663,0.111027917,0.578604811616884,0.731965598,0.673146623757036,160,"Latin America and the Caribbean"
"165",604,"Peru",2010.57808219178,"Married/In-union","[Total]",6594.629351,3103.039335,371.893477,373.687692,519.711677,465.603992,162.141033,475.902932,0,13039.71893,0.505734011,0.237968268,0.06422665,0.041092046,0.105318696,0.609831420624501,0.743702279,0.680022134233637,160,"Latin America and the Caribbean"
"166",604,"Peru",2011.53424657534,"Married/In-union","[Total]",6415.872576,3136.76832,284.439659,379.44159,468.336596,437.43499,130.76512,479.834892,0,12672.52062,0.506282276,0.247525209,0.056963778,0.04026087,0.097224648,0.585898526472423,0.753807485,0.671633389259859,160,"Latin America and the Caribbean"
"167",604,"Peru",2012.57923497268,"Married/In-union","[Total]",6766.765789,3518.549922,279.629905,372.815257,508.84272,465.131937,182.404261,525.851984,0,13623.92587,0.496682517,0.258262556,0.054665729,0.040753269,0.095418998,0.572901939297246,0.754945073,0.657905501689392,160,"Latin America and the Caribbean"
"168",608,"Philippines",1993.40547945205,"Married/In-union","[Total]",2773.701324,808.622372,331.793203,535.165478,911.528761,1161.601769,674.680037,404.997997,0,8961.323952,0.309519145,0.090234699,0.166648922,0.135007452,0.301656374,0.552446214844444,0.399753844,0.774274343188054,161,"Asia"
"169",608,"Philippines",1998.27945205479,"Married/In-union","[Total]",2890.666779,1094.787729,261.626301,390.528225,677.036735,932.185741,463.877092,513.912877,0,8336.079744,0.34676573,0.131331245,0.143210247,0.102494859,0.245705106,0.582854175606754,0.478096975,0.725304170769957,161,"Asia"
"170",608,"Philippines",2003.58082191781,"Married/In-union","[Total]",3053.279151,1184.610175,251.747843,319.254759,704.466974,914.540407,466.100699,475.306384,0,8671.276135,0.352114164,0.13661313,0.134500186,0.090569767,0.225069953,0.597592811511362,0.488727294,0.720471658372327,161,"Asia"
"171",608,"Philippines",2008.66393442623,"Married/In-union","[Total]",3034.335897,1235.952968,187.042602,248.994849,662.263677,949.82013,467.558186,525.274112,0,8417.754877,0.36046855,0.146826914,0.135055338,0.085124008,0.220179346,0.613387860639753,0.507295464,0.710569235446584,161,"Asia"
"172",608,"Philippines",2013.69863013699,"Married/In-union","[Total]",3825.459028,1536.201049,133.662085,188.49871,749.030993,918.827931,461.507789,525.919368,4.142086,9728.7702,0.393210956,0.157902902,0.108183254,0.066812812,0.174996066,0.618203920081266,0.551113858,0.713484065573978,161,"Asia"
"173",626,"Timor-Leste",2009.84657534247,"Married/In-union","[Total]",784.907133,980.325471,55.9603,242.516738,1874.593935,783.016611,1407.355882,363.04738,0.667846,7905.828799,0.099282081,0.124000342,0.10612131,0.208690659,0.314811969,0.337094267213201,0.223282423,0.444647991839465,205,"Asia"
"174",646,"Rwanda",1992.5956284153,"Married/In-union","[Total]",415.389901,386.101009,444.598732,467.868046,728.567829,235.858857,298.152874,344.553873,0,3785.053329,0.109744795,0.102006755,0.179774901,0.202380483,0.382155384,0.470423572522532,0.21175155,0.518271507339616,172,"Africa"
"175",646,"Rwanda",2000.69672131148,"Married/In-union","[Total]",298.630931,370.541021,304.715821,680.248725,1507.243939,379.579416,473.290692,469.975136,0,5052.493308,0.059105656,0.073338251,0.135437139,0.228310924,0.363748063,0.372337760050148,0.132443907,0.446269347822848,172,"Africa"
"176",646,"Rwanda",2005.38082191781,"Married/In-union","[Total]",547.362227,410.413561,332.074098,841.247671,1376.966684,490.896075,455.31635,403.97152,0,5510.184554,0.09933646,0.074482725,0.149354376,0.235303193,0.384657569,0.388278791415125,0.173819185,0.571493071952903,172,"Africa"
"177",646,"Rwanda",2008.12841530055,"Married/In-union","[Total]",865.35656,548.629444,0,0,0,705.121163,630.816719,228.97439,1.907715,3887.629005,0.222592372,0.141121862,0.181375631,0.162262582,0.343638212,0.527809843801655,0.363714234,0.611997967613222,172,"Africa"
"178",646,"Rwanda",2010.99452054795,"Married/In-union","[Total]",1993.794504,1563.937777,262.275682,471.864802,1029.797637,431.365574,269.094207,281.304274,3.239037,6897.058105,0.289078977,0.226754328,0.100570598,0.107431168,0.208001766,0.48350838521246,0.515833305,0.560411617857827,172,"Africa"
"179",646,"Rwanda",2015.04931506849,"Married/In-union","[Total]",1921.863263,1795.935911,221.221182,453.665522,1106.920899,356.919344,291.03401,319.818513,0,6981.942851,0.275261958,0.257225811,0.082805107,0.106660789,0.189465896,0.437044918099667,0.532487769,0.516935738292986,172,"Africa"
"180",678,"So Tom and Prncipe",2008.86612021858,"Married/In-union","[Total]",346.677903,312.993794,122.029284,116.627398,152.929484,213.753403,192.902054,82.126351,1.179285,1718.384199,0.201746445,0.182144246,0.195406061,0.1801282,0.37553426,0.520341502264001,0.383890691,0.525530964229607,180,"Africa"
"181",686,"Senegal",1993.22465753425,"Married/In-union","[Total]",138,195,89,433,1271,228,533,681,0,4450,0.031011236,0.043820225,0.071235955,0.217078652,0.288314607,0.247077162483134,0.074831461,0.414414413210508,182,"Africa"
"182",686,"Senegal",1997.18082191781,"Married/In-union","[Total]",289.427901,467.464385,143.638106,602.307589,1260.95198,415.220868,885.832733,829.770071,0.868022,5850.941864,0.049466891,0.079895579,0.09551607,0.254342011,0.349858082,0.27301375876176,0.12936247,0.382389815222297,182,"Africa"
"183",686,"Senegal",2005.24383561644,"Married/In-union","[Total]",446.979156,718.914513,127.045427,924.548391,2275.188203,629.580081,1473.422132,1570.451825,0,9865.527119,0.045307174,0.072871374,0.076693875,0.243065626,0.319759501,0.239848619853832,0.118178548,0.383379003776557,182,"Africa"
"184",686,"Senegal",2011.04931506849,"Married/In-union","[Total]",460.263373,898.302066,138.94976,746.677633,2371.662475,666.38162,1561.063651,1755.867994,0,10346.82447,0.044483539,0.086819107,0.077833676,0.223038604,0.300872279,0.258693410568409,0.131302646,0.338786310521115,182,"Africa"
"185",686,"Senegal",2013.08493150685,"Married/In-union","[Total]",299.972303,690.743453,89.909109,393.993739,1324.615752,319.271554,819.130623,868.589621,0,5553.986743,0.054010266,0.124368942,0.073673324,0.218424065,0.292097389,0.252221782098846,0.178379208,0.302783416327311,182,"Africa"
"186",686,"Senegal",2013.76438356164,"Married/In-union","[Total]",672.450749,1561.584878,129.578902,639.875327,2494.04065,623.166746,1621.901621,1734.999024,0,11061.92375,0.060789675,0.141167568,0.068048349,0.204465064,0.272513413,0.249706420872576,0.201957243,0.301002697882938,182,"Africa"
"187",686,"Senegal",2014.42739726027,"Married/In-union","[Total]",365.814332,853.158367,44.41982,257.421145,1180.905805,304.815993,799.111099,865.561429,0,5500.341231,0.06650757,0.15511008,0.063493481,0.192084854,0.255578336,0.248430606418848,0.22161765,0.300100510947571,182,"Africa"
"188",686,"Senegal",2015.46575342466,"Married/In-union","[Total]",406.431375,930.585216,63.06052,295.426569,1285.220783,271.812786,816.233102,902.648778,0,5730.848039,0.070919936,0.162381764,0.058433465,0.193978215,0.252411679,0.231500639080967,0.2333017,0.303983794374409,182,"Africa"
"189",686,"Senegal",2016.53005464481,"Married/In-union","[Total]",457.570393,1021.012754,62.054042,283.307559,1277.058679,309.450153,734.812569,1005.355038,0,5883.134834,0.077776629,0.1735491,0.063147319,0.173057419,0.236204738,0.267341457816142,0.251325729,0.309465446731083,182,"Africa"
"190",694,"Sierra Leone",2008.3825136612,"Married/In-union","[Total]",213.315975,240.046308,170.180726,238.766084,1226.942394,506.333881,652.109699,754.259918,29.947073,5525.405781,0.038606391,0.043444105,0.12243709,0.161232644,0.283669734,0.431618446823798,0.082050496,0.470519897893122,185,"Africa"
"191",694,"Sierra Leone",2013.62739726027,"Married/In-union","[Total]",658.545007,1154.668349,147.044009,272.142083,2597.694053,760.373517,1545.484596,1417.610006,24.232409,10902.91497,0.06040082,0.105904554,0.083227057,0.166710158,0.249937215,0.332991855574609,0.166305374,0.363192232140376,185,"Africa"
"192",704,"Viet Nam",1997.62739726027,"Married/In-union","[Total]",3231.153241,789.830771,75.914045,97.978978,438.806587,179.455158,93.969802,139.368649,0,5339.618259,0.605128135,0.147918958,0.047825367,0.035948034,0.083773401,0.570889643121926,0.753047093,0.80357276540207,226,"Asia"
"193",704,"Viet Nam",1985.45205479452,"Married/In-union","[Total]",3447.634814,744.00347,48.525755,61.503189,365.028128,185.245767,58.719172,126.591543,0,5338.082315,0.645856435,0.139376545,0.043793165,0.022521639,0.066314804,0.660382936515955,0.78523298,0.82250294046488,226,"Asia"
"194",710,"South Africa",1998.36438356164,"Married/In-union","[Total]",2123.104153,733.048132,61.954181,95.387396,239.133415,487.131918,194.068218,465.927887,0,5076.673352,0.418207753,0.144395371,0.108158643,0.057016789,0.165175432,0.654810716644591,0.562603124,0.743344171334534,191,"Africa"
"195",716,"Zimbabwe",1994.72328767123,"Married/In-union","[Total]",799.405276,1023.516176,87.977461,253.860785,395.233977,232.369899,148.073848,467.868765,5.133833,3788.09281,0.211031069,0.270193004,0.084566925,0.106104748,0.190671673,0.443521177894107,0.481224073,0.438529742879259,231,"Africa"
"196",716,"Zimbabwe",1999.78630136986,"Married/In-union","[Total]",870.72445,1061.41255,60.893781,174.456858,378.966827,234.901824,133.844475,426.77828,0,3608.596411,0.241291724,0.294134458,0.081969711,0.085435249,0.16740496,0.489649237394161,0.535426182,0.450653576742723,231,"Africa"
"197",716,"Zimbabwe",2005.92876712329,"Married/In-union","[Total]",1494.436969,1603.793589,111.673352,191.86819,505.028276,312.150485,180.553886,426.778976,0,5143.344136,0.290557452,0.311819226,0.082402388,0.072408547,0.154810935,0.532277568118815,0.602376678,0.482351761965127,231,"Africa"
"198",716,"Zimbabwe",2010.9698630137,"Married/In-union","[Total]",1453.594661,1884.425965,79.779971,306.064619,620.200328,256.677781,188.339822,500.95943,0,5702.869789,0.254888278,0.330434682,0.058997972,0.086693973,0.145691945,0.404950129535301,0.58532296,0.435466051084003,231,"Africa"
"199",716,"Zimbabwe",2015.73698630137,"Married/In-union","[Total]",1869.965492,2236.736627,57.35427,192.333877,559.06534,212.528071,177.911426,493.741035,0,6151.319867,0.303994189,0.363618975,0.043873892,0.060189571,0.104063462,0.421607076650977,0.667613164,0.455344809528052,231,"Africa"
"200",748,"Swaziland",2006.8602739726,"Married/In-union","[Total]",781.792927,262.412917,85.14324,65.872784,130.484884,287.090467,72.050972,150.770505,0,2061.973155,0.379147966,0.127263013,0.180523062,0.06688921,0.247412272,0.729644736458344,0.506410979,0.7486961810123,198,"Africa"
"201",762,"Tajikistan",2012.62295081967,"Married/In-union","[Total]",1238.479538,577.724432,36.263102,43.849549,1024.734687,680.766636,726.168866,746.610155,3.392059,6504.043952,0.190416846,0.088825419,0.11024368,0.118390715,0.228634395,0.482183269057134,0.279242265,0.681905534608094,202,"Asia"
"202",768,"Togo",1998.23835616438,"Married/In-union","[Total]",516.076355,849.57714,158.58078,599.297347,1047.269904,502.305893,775.087558,679.976324,0,5819.323615,0.08868322,0.14599242,0.11356761,0.236176057,0.349743667,0.3247167017323,0.23467564,0.377896998597724,206,"Africa"
"203",768,"Togo",2014.07397260274,"Married/In-union","[Total]",545.692202,701.814691,142.290573,396.093744,1204.761446,599.21757,973.506352,615.933814,0,6281.970788,0.086866402,0.111718872,0.118037503,0.218020768,0.336058271,0.351241178051529,0.198585274,0.437426201098879,206,"Africa"
"204",792,"Turkey",1993.71780821918,"Married/In-union","[Total]",3168.064271,755.369176,184.308743,127.547458,423.572201,453.746288,149.153895,336.119554,0,6270.532155,0.505230528,0.120463329,0.101754527,0.044127252,0.145881779,0.69751361477433,0.625693857,0.8074724121832,211,"W Asia and N Africa"
"205",792,"Turkey",1998.72328767123,"Married/In-union","[Total]",2937.392126,843.904374,131.935698,113.100313,373.498712,408.315963,180.705168,312.444736,0,5920.740624,0.496119035,0.142533583,0.091247311,0.049623096,0.140870407,0.647739386456092,0.638652618,0.776821422189802,211,"W Asia and N Africa"
"206",792,"Turkey",2004.1393442623,"Married/In-union","[Total]",2191.333902,626.81451,58.365602,57.500488,197.832934,191.944727,62.887615,156.661165,0,3902.155673,0.561570087,0.160632882,0.064146679,0.030851691,0.094998371,0.675239778585256,0.722202969,0.777579310948526,211,"W Asia and N Africa"
"207",800,"Uganda",1995.40547945205,"Married/In-union","[Total]",407.194694,355.141279,192.82258,496.519453,1560.414129,380.109985,476.561707,632.101837,0,5136.426146,0.079275878,0.069141708,0.111543036,0.189447124,0.30099016,0.370586985302111,0.148417586,0.534140731813277,215,"Africa"
"208",800,"Uganda",2000.96721311475,"Married/In-union","[Total]",566.349399,545.459942,306.807962,634.871405,1060.945176,411.499443,355.175243,465.778444,0,4880.862911,0.116034687,0.111754817,0.147168117,0.202842544,0.350010661,0.420467526844847,0.227789504,0.509394352954911,215,"Africa"
"209",800,"Uganda",2006.55068493151,"Married/In-union","[Total]",676.329538,587.089322,298.726808,870.579702,1071.993187,464.535428,394.782128,433.871612,1.252677,5336.721992,0.126731267,0.110009351,0.143020798,0.237104693,0.380125491,0.376246269682556,0.236740618,0.535316956045118,215,"Africa"
"210",800,"Uganda",2011.69863013699,"Married/In-union","[Total]",829.563135,796.714945,282.124362,699.034807,1032.410348,448.883946,426.322377,406.082243,2.401183,5417.550329,0.153125137,0.147061845,0.134933367,0.207724362,0.342657729,0.393784688277088,0.300186982,0.510099192109537,215,"Africa"
"211",804,"Ukraine",2007.70136986301,"Married/In-union","[Total]",1768.016759,975.446874,8.913941,15.485815,198.208779,254.895795,136.810724,113.514191,3.395829,4116.193345,0.429527141,0.236977905,0.064090706,0.036999365,0.10109007,0.633996059157937,0.666505046,0.644446945417425,216,"Europe"
"212",818,"Egypt",1992.97540983607,"Married/In-union","[Total]",3594.659836,715.435808,492.48506,228.379457,1050.385499,954.853242,418.436917,618.293549,0,9153.322864,0.392716382,0.078161321,0.158121627,0.070664652,0.228786279,0.691132473901549,0.470877703,0.834009296889558,62,"W Asia and N Africa"
"213",818,"Egypt",1995.96438356164,"Married/In-union","[Total]",5383.332603,1180.257567,521.320315,390.935174,1683.008249,1377.387868,484.300624,1094.960819,0,13710.48267,0.392643551,0.086084319,0.138485875,0.063836979,0.202322854,0.684479643609614,0.47872787,0.820181099963952,62,"W Asia and N Africa"
"214",818,"Egypt",2000.21584699454,"Married/In-union","[Total]",6430.338322,1633.045658,309.892561,159.369317,1712.597997,1115.682691,383.582719,1099.522752,0,14382.06723,0.44710807,0.113547353,0.099121721,0.037752016,0.136873737,0.724183639407756,0.560655423,0.79747390582183,62,"W Asia and N Africa"
"215",818,"Egypt",2003.42739726027,"Married/In-union","[Total]",3973.498702,1093.32542,111.060359,116.896,926.930544,569.877677,199.441611,658.802289,0,8445.010421,0.470514363,0.12946407,0.080631995,0.037458522,0.118090517,0.682798221638745,0.599978433,0.784218793744541,62,"W Asia and N Africa"
"216",818,"Egypt",2005.41643835616,"Married/In-union","[Total]",8518.383298,2251.202472,241.20953,229.81591,1901.834531,1361.670739,405.168208,1476.947191,0,18187.11943,0.468374518,0.123780046,0.088132718,0.034913947,0.123046665,0.716254422661516,0.592154564,0.7909666605221,62,"W Asia and N Africa"
"217",818,"Egypt",2008.3087431694,"Married/In-union","[Total]",7251.465781,2030.629629,135.530152,138.140727,1687.44677,1126.362752,385.913041,1326.582632,0,15396.25724,0.470988869,0.131891121,0.081961017,0.034037738,0.115998755,0.706568074803906,0.60287999,0.781231549914271,62,"W Asia and N Africa"
"218",818,"Egypt",2014.38082191781,"Married/In-union","[Total]",9138.385779,2835.417017,267.648139,276.009034,2386.967655,1399.74001,635.315242,1994.250892,0,20459.51581,0.446656992,0.138586712,0.081496951,0.044542808,0.126039758,0.646597171346521,0.585243704,0.763198286367212,62,"W Asia and N Africa"
"219",834,"United Republic of Tanzania",1992.00819672131,"Married/In-union","[Total]",271.894515,357.69784,191.953668,429.31442,1661.599167,374.521025,680.951747,890.698528,0,6038.114259,0.045029707,0.059239992,0.093816491,0.18387631,0.277692801,0.337842719228433,0.104269699,0.431858031929295,219,"Africa"
"220",834,"United Republic of Tanzania",1996.68306010929,"Married/In-union","[Total]",456.670421,540.410147,156.653626,322.523681,1376.341848,405.584787,533.950252,751.92776,0,5411.243723,0.084392876,0.099868011,0.103901883,0.158276725,0.262178608,0.39630190957456,0.184260887,0.458007542316889,219,"Africa"
"221",834,"United Republic of Tanzania",1999.78082191781,"Married/In-union","[Total]",273.352095,399.494133,77.565959,135.490074,594.584646,168.420564,217.323247,402.759452,0,2652.613375,0.103050108,0.15060398,0.092733651,0.133005935,0.225739586,0.41079924280538,0.253654088,0.406262358365776,219,"Africa"
"222",834,"United Republic of Tanzania",2004.94262295082,"Married/In-union","[Total]",755.807769,1076.471587,140.836367,504.757316,1643.51391,428.338657,612.576965,905.030021,0,6950.440635,0.108742425,0.154878179,0.081890495,0.16075733,0.242647825,0.33748703496518,0.263620604,0.41249592539436,219,"Africa"
"223",834,"United Republic of Tanzania",2010.17534246575,"Married/In-union","[Total]",872.292616,1330.160247,66.936204,489.076291,1326.139575,370.145321,505.029183,657.050556,0.984554,6411.521955,0.136050788,0.20746404,0.068171259,0.155049843,0.223221102,0.305397914396104,0.343514828,0.396055066362376,219,"Africa"
"224",834,"United Republic of Tanzania",2015.87671232877,"Married/In-union","[Total]",1229.280413,1920.168434,104.145687,590.986941,1408.063651,435.893796,684.038642,1042.632637,0,8210.356084,0.149723155,0.233871517,0.065775403,0.155294797,0.221070201,0.297531746488076,0.383594672,0.390316044327122,219,"Africa"
"225",854,"Burkina Faso",1993.09315068493,"Married/In-union","[Total]",315.189821,1010.017714,63.175733,389.158083,1208.321549,287.388121,569.707051,812.793548,0,5325.653498,0.059183314,0.189651414,0.065825509,0.180046474,0.245871983,0.267722691283618,0.248834728,0.237841857829426,32,"Africa"
"226",854,"Burkina Faso",1999.03561643836,"Married/In-union","[Total]",147.559289,467.43088,76.707481,414.048993,1531.191453,312.004545,766.818492,655.148568,0,5181.466554,0.028478286,0.090212081,0.075019692,0.227902173,0.302921865,0.247653605328225,0.118690367,0.23993763537693,32,"Africa"
"227",854,"Burkina Faso",2003.68767123288,"Married/In-union","[Total]",375.136743,955.214139,107.731907,822.226876,2699.66521,618.20847,1332.029227,1250.877468,0,9654.904398,0.038854527,0.098935639,0.075188769,0.223125576,0.298314345,0.252045435495232,0.137790166,0.281983309316864,32,"Africa"
"228",854,"Burkina Faso",2010.68767123288,"Married/In-union","[Total]",720.850086,1473.263501,72.546499,367.787993,4408.406391,841.087687,2042.154537,1677.755253,15.575873,13563.05968,0.053148044,0.108623241,0.067361953,0.177684283,0.245046235,0.274894870349671,0.161771285,0.328538182780708,32,"Africa"
"229",860,"Uzbekistan",1996.63114754098,"Married/In-union","[Total]",1097.490635,627.405057,8.937008,9.043225,424.933916,212.976324,193.01953,204.80858,0,3102.47789,0.353746481,0.202227084,0.071527772,0.065129475,0.136657247,0.523410017179696,0.555973565,0.636264929250728,223,"Asia"
"230",887,"Yemen",1991.95616438356,"Married/In-union","[Total]",315.109475,202.569509,0,0,0,641.860582,1397.350994,0,0,5355.483394,0.058838662,0.037824692,0.119851101,0.260919676,0.380770778,0.314759188269432,0.096663354,0.608696673198408,229,"W Asia and N Africa"
"231",887,"Yemen",2013.81369863014,"Married/In-union","[Total]",2794.464132,2417.995897,535.165226,851.17861,1883.561701,1605.435248,1478.894997,1729.837983,0,15566.06618,0.179522822,0.155337634,0.137517113,0.149689304,0.287206416,0.478809334816531,0.334860456,0.53611233808987,229,"W Asia and N Africa"
"232",894,"Zambia",1992.21584699454,"Married/In-union","[Total]",274.012756,403.154205,165.017602,504.789596,1095.541759,246.059045,422.431843,682.035463,0,4457.152971,0.061477081,0.090451059,0.092228526,0.208029979,0.300258505,0.307163742122809,0.15192814,0.404645781880829,230,"Africa"
"233",894,"Zambia",1996.77868852459,"Married/In-union","[Total]",492.247948,776.407076,107.748242,523.250189,998.519492,297.360391,307.263804,691.257012,0,4901.885756,0.100420118,0.158389468,0.082643426,0.169427448,0.252070874,0.327857894442815,0.258809586,0.388007722403296,230,"Africa"
"234",894,"Zambia",2002.13698630137,"Married/In-union","[Total]",701.947609,903.529015,264.537876,427.237313,798.232265,321.597374,279.172835,550.158394,0,4694.046138,0.149539989,0.192484051,0.124867808,0.15049067,0.275358478,0.453473627930207,0.34202404,0.437220696533495,230,"Africa"
"235",894,"Zambia",2007.5095890411,"Married/In-union","[Total]",701.8671,1092.681841,185.545393,424.522481,711.528372,283.229321,277.467963,366.237034,0.698214,4402.389127,0.159428683,0.248202012,0.10648189,0.1594567,0.26593859,0.400400295421586,0.407630695,0.391110593376684,230,"Africa"
"236",894,"Zambia",2013.9397260274,"Married/In-union","[Total]",1943.610147,2888.791399,187.064331,772.720427,1458.335549,523.129713,602.011019,644.429571,0,9858.697723,0.197146743,0.293019573,0.072037308,0.139443513,0.211480821,0.340632817951846,0.490166316,0.402203775667033,230,"Africa"
